file_name,audio_data,sample_rate,label,breed,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_0_max,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_0_min,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min
Esek\esek_2.wav,"[ 0.00293388  0.01011854  0.00079597 ... -0.00070593 -0.00079981
 -0.0001156 ]",8000,donkey,,1.3308985,-1.1001909,0.58295095,-0.29667822,0.144981,0.19385104,0.20465285,-0.013326143,0.039038975,-0.42934617,-0.23085096,-0.103602186,0.023897257,1.555222,-0.99835396,-0.5667873,-1.1666847,-0.08603623,-1.1249334,-1.1410121,-0.63554287,-0.61189055,-0.4841278,0.1923638,-0.6315948,-0.86967087,0.88420624,-1.0282738,-0.35718223,-1.0951433,-0.37021896,0.4797996,0.19052798,0.84307534,-1.1368895,-0.34320694,0.3914981,-1.056116,0.1345621,-0.6195551,-0.3300469,0.45336965,-0.032802198,-0.8096505,0.88283396,0.95762277,0.6267016,-0.47759464,-0.8847195,-0.90091413,-0.288436,0.51149786
Kurbaga\kurbaga_3.wav,"[ 0.00080667 -0.00246748 -0.00368347 ... -0.00082164 -0.00045924
 -0.0001457 ]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Koyun\koyun_34.wav,"[-3.09156301e-03 -1.02250079e-02  4.22614457e-03 ... -1.10694806e-03
 -1.13741653e-05  6.83851068e-04]",22255,baby sheep,,-1.9078312,0.69684035,-0.7882797,0.048154462,-0.09551408,-0.8865368,-0.5558062,-0.27370787,-0.6940767,-0.6102583,-0.7727921,-0.13014984,-0.056226645,-0.6259502,-0.21858099,-0.14384033,0.31810403,-0.19466265,-0.13485403,0.38070562,0.13850762,0.63496053,-0.6959898,0.26837164,-0.46598905,-0.52837604,-2.149011,0.571526,-0.5711962,0.19297165,-0.35958076,-0.670794,-0.4232322,-0.38910148,-0.1447711,-0.88972324,-0.61604995,-0.59464103,-0.48958752,-1.3386136,1.0122982,-0.25556895,-0.28916076,-0.48391822,-0.37674293,-0.40938652,-0.14453997,-0.4681257,-0.23833467,-0.5489266,0.08727287,0.23165676
Koyun\koyun_34.wav,"[-0.00511345 -0.00787462  0.00746445 ...  0.0004051  -0.00093043
  0.00140296]",22255,baby sheep,,-1.9078312,0.69684035,-0.7882797,0.048154462,-0.09551408,-0.8865368,-0.5558062,-0.27370787,-0.6940767,-0.6102583,-0.7727921,-0.13014984,-0.056226645,-0.6259502,-0.21858099,-0.14384033,0.31810403,-0.19466265,-0.13485403,0.38070562,0.13850762,0.63496053,-0.6959898,0.26837164,-0.46598905,-0.52837604,-2.149011,0.571526,-0.5711962,0.19297165,-0.35958076,-0.670794,-0.4232322,-0.38910148,-0.1447711,-0.88972324,-0.61604995,-0.59464103,-0.48958752,-1.3386136,1.0122982,-0.25556895,-0.28916076,-0.48391822,-0.37674293,-0.40938652,-0.14453997,-0.4681257,-0.23833467,-0.5489266,0.08727287,0.23165676
Esek\esek_2.wav,"[ 5.60414955e-05 -7.11440279e-03  1.34556781e-03 ... -8.73283903e-04
 -1.34497990e-03 -1.32726527e-03]",8000,donkey,,1.3308985,-1.1001909,0.58295095,-0.29667822,0.144981,0.19385104,0.20465285,-0.013326143,0.039038975,-0.42934617,-0.23085096,-0.103602186,0.023897257,1.555222,-0.99835396,-0.5667873,-1.1666847,-0.08603623,-1.1249334,-1.1410121,-0.63554287,-0.61189055,-0.4841278,0.1923638,-0.6315948,-0.86967087,0.88420624,-1.0282738,-0.35718223,-1.0951433,-0.37021896,0.4797996,0.19052798,0.84307534,-1.1368895,-0.34320694,0.3914981,-1.056116,0.1345621,-0.6195551,-0.3300469,0.45336965,-0.032802198,-0.8096505,0.88283396,0.95762277,0.6267016,-0.47759464,-0.8847195,-0.90091413,-0.288436,0.51149786
Inek\inek_21.wav,"[ 0.00334767 -0.00762516  0.00163547 ... -0.06015159 -0.03745377
 -0.10151882]",8000,cow,,2.0535066,-0.86571455,0.52337974,-0.24884532,-0.038798474,-0.15644035,-0.064709775,-0.36947754,0.026217595,-0.44074342,-0.194462,0.27478853,0.25037447,-0.65425515,-0.059279617,-0.42265347,-1.3486934,0.045554098,-0.5044204,-0.73434395,-0.7010226,-0.9548399,-0.7110173,-0.8472208,-0.9011298,-0.68317044,1.3686708,-0.703187,-0.35718223,-0.896287,-0.934296,-1.2566026,-1.1215417,-1.3246735,-1.1560186,-1.0198404,-0.8722202,0.15119562,0.2360466,1.3511512,0.052035857,0.59720325,0.20097126,-0.27164912,-0.25401086,-0.2983471,-0.45604512,0.36628807,-0.46967077,-0.13976333,0.9520806,0.7375698
Koyun\koyun_34.wav,"[ 8.47562045e-04 -5.76755251e-03  1.81510730e-03 ...  2.75560476e-05
  1.07012041e-03  1.47115439e-03]",22255,baby sheep,,-1.9078312,0.69684035,-0.7882797,0.048154462,-0.09551408,-0.8865368,-0.5558062,-0.27370787,-0.6940767,-0.6102583,-0.7727921,-0.13014984,-0.056226645,-0.6259502,-0.21858099,-0.14384033,0.31810403,-0.19466265,-0.13485403,0.38070562,0.13850762,0.63496053,-0.6959898,0.26837164,-0.46598905,-0.52837604,-2.149011,0.571526,-0.5711962,0.19297165,-0.35958076,-0.670794,-0.4232322,-0.38910148,-0.1447711,-0.88972324,-0.61604995,-0.59464103,-0.48958752,-1.3386136,1.0122982,-0.25556895,-0.28916076,-0.48391822,-0.37674293,-0.40938652,-0.14453997,-0.4681257,-0.23833467,-0.5489266,0.08727287,0.23165676
cats_dogs\cat_53.wav,"[ 0.          0.          0.         ... -0.00048828 -0.00042725
 -0.00018311]",16000,cat,,1.5791728,-1.1022558,0.2732146,-0.3098172,-0.33556357,-0.34464994,-0.4055771,-0.8680485,0.66757125,-0.09334539,1.2416235,0.15870142,0.5402346,0.339092,0.69583243,1.001863,0.058852304,1.7615474,0.13288689,0.5082384,1.3153046,0.9682702,0.663017,2.5725527,-0.104743905,2.6446698,0.88420624,0.31473383,0.71888584,-0.5580982,-0.934296,-1.0117482,-1.0937473,-1.3246735,1.5348612,0.37641397,2.544522,0.08982289,2.8336473,0.048006654,-1.0374076,-0.26743412,-1.213679,-3.4126487,-0.75566524,-0.7940482,-1.5524647,-0.22536826,-1.1737336,0.97359335,-0.8773074,-1.3490562
Maymun\maymun_22.wav,"[ 0.00465828  0.00328042 -0.00107589 ...  0.00026269 -0.00276174
  0.00032506]",44100,monkey,,-1.2687286,0.4699263,0.5686913,-1.4666498,1.4971658,-0.38082376,1.3774561,-0.46675065,2.1044967,-1.0172584,0.83133644,-0.2602744,0.25327915,0.23494446,2.0984986,-0.42029983,2.3000753,1.4672927,0.17451017,0.84202373,-0.3473591,1.7787502,-0.071532905,-0.58778393,-0.2995395,-0.56142944,-1.0943873,0.53513473,0.6614082,-0.3803073,2.7281716,-0.36093393,0.8926189,-0.62541395,1.8962483,-0.8937123,0.0042015314,-0.47571298,-0.099016406,-0.8210531,0.052035857,0.6738054,-1.7355531,1.4371749,-0.102064386,1.4328349,-0.63591254,1.6393342,-0.5424559,1.6956223,-0.017103493,0.31986037
Kurbaga\kurbaga_3.wav,"[ 0.0107899  -0.0042086  -0.00750853 ...  0.00023246  0.0003042
  0.00045492]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Kurbaga\kurbaga_3.wav,"[-0.0047762   0.00394721 -0.00393154 ... -0.00134854  0.00078865
 -0.00049139]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Inek\inek_21.wav,"[ 0.00251626 -0.00380837  0.00067085 ... -0.06913893 -0.08019655
 -0.07071286]",8000,cow,,2.0535066,-0.86571455,0.52337974,-0.24884532,-0.038798474,-0.15644035,-0.064709775,-0.36947754,0.026217595,-0.44074342,-0.194462,0.27478853,0.25037447,-0.65425515,-0.059279617,-0.42265347,-1.3486934,0.045554098,-0.5044204,-0.73434395,-0.7010226,-0.9548399,-0.7110173,-0.8472208,-0.9011298,-0.68317044,1.3686708,-0.703187,-0.35718223,-0.896287,-0.934296,-1.2566026,-1.1215417,-1.3246735,-1.1560186,-1.0198404,-0.8722202,0.15119562,0.2360466,1.3511512,0.052035857,0.59720325,0.20097126,-0.27164912,-0.25401086,-0.2983471,-0.45604512,0.36628807,-0.46967077,-0.13976333,0.9520806,0.7375698
Kurbaga\kurbaga_3.wav,"[-3.17144949e-04  1.61751758e-03 -2.94058306e-03 ... -1.63202732e-04
  9.46318535e-04 -6.92942397e-05]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Aslan\aslan_1.wav,"[ 0.00387736  0.0032326   0.00585696 ...  0.00160071 -0.00059652
  0.00169664]",22050,lion,,0.6210768,-0.56442916,2.5550597,0.4286891,0.35276392,2.3676114,1.6211036,-1.1059246,1.0939512,-1.0923113,1.7412623,-1.0805963,2.0482821,-0.54234517,-1.3208071,-0.5155358,-0.6375241,-0.005042414,0.40676555,-0.28058413,1.6265424,-0.16681215,0.21703188,0.05783468,-0.5887005,-0.78342456,0.34876677,-1.218118,2.5799234,-0.042012095,0.34391317,2.3671477,1.0938832,-0.9344926,0.3875599,-1.0478058,0.8868131,-1.2681605,0.72781724,0.9004675,0.28526285,1.8681339,0.7378935,0.36462653,1.454253,1.3583052,-2.2266846,1.213325,-0.8670988,1.1757239,-0.7570185,2.1156838
Kurbaga\kurbaga_3.wav,"[-0.00032975  0.00215105  0.00539239 ...  0.00060428  0.00012109
 -0.0029481 ]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Aslan\aslan_1.wav,"[-0.00079664  0.00408827 -0.00028507 ... -0.00081969 -0.00131088
 -0.0010679 ]",22050,lion,,0.6210768,-0.56442916,2.5550597,0.4286891,0.35276392,2.3676114,1.6211036,-1.1059246,1.0939512,-1.0923113,1.7412623,-1.0805963,2.0482821,-0.54234517,-1.3208071,-0.5155358,-0.6375241,-0.005042414,0.40676555,-0.28058413,1.6265424,-0.16681215,0.21703188,0.05783468,-0.5887005,-0.78342456,0.34876677,-1.218118,2.5799234,-0.042012095,0.34391317,2.3671477,1.0938832,-0.9344926,0.3875599,-1.0478058,0.8868131,-1.2681605,0.72781724,0.9004675,0.28526285,1.8681339,0.7378935,0.36462653,1.454253,1.3583052,-2.2266846,1.213325,-0.8670988,1.1757239,-0.7570185,2.1156838
Kus-Part1\Kus_55.wav,"[ 0.0105896   0.01156616  0.00512695 ...  0.03192139  0.00473022
 -0.01779175]",44100,bird,,-0.38963726,-1.2731624,-1.6743389,1.7840118,0.57797056,-0.4179191,0.9658032,-0.17600058,-1.7623925,0.25606635,1.0915911,0.51923364,-0.2909621,-0.24193719,1.3163408,-0.2544307,0.29392445,0.05190157,0.47809908,-0.70813,-0.5274196,0.9724854,-0.6633723,-0.18605313,-0.2315202,-0.5257681,-0.41110417,-1.2648232,-2.097466,1.6897056,0.57899314,-0.07578503,0.4706131,-0.5721266,-1.2452109,-0.005868693,1.0118836,0.462386,-0.6527051,0.24144396,-1.9671408,-1.104503,1.6993508,0.700596,-0.29956263,1.3192472,0.00023064055,-2.2830224,0.4250056,1.1326548,0.7173522,0.012724213
Aslan\aslan_1.wav,"[ 0.00582326  0.00318557  0.00533112 ... -0.00206375 -0.00166258
 -0.00238657]",22050,lion,,0.6210768,-0.56442916,2.5550597,0.4286891,0.35276392,2.3676114,1.6211036,-1.1059246,1.0939512,-1.0923113,1.7412623,-1.0805963,2.0482821,-0.54234517,-1.3208071,-0.5155358,-0.6375241,-0.005042414,0.40676555,-0.28058413,1.6265424,-0.16681215,0.21703188,0.05783468,-0.5887005,-0.78342456,0.34876677,-1.218118,2.5799234,-0.042012095,0.34391317,2.3671477,1.0938832,-0.9344926,0.3875599,-1.0478058,0.8868131,-1.2681605,0.72781724,0.9004675,0.28526285,1.8681339,0.7378935,0.36462653,1.454253,1.3583052,-2.2266846,1.213325,-0.8670988,1.1757239,-0.7570185,2.1156838
Kedi-Part2\cat_131.wav,"[ 0.01324463  0.01394653  0.01480103 ... -0.00064087 -0.00088501
 -0.00082397]",16000,cat,,1.0849224,0.10566591,1.2098135,0.3182595,1.1884933,1.0655545,0.6375333,0.06340717,0.30854118,0.10160013,0.37856945,0.21198952,0.6976352,0.8186182,2.6085386,-0.27212712,0.006385502,1.1823361,1.1513447,-0.40066203,-0.8147583,-0.86300886,-0.9493876,-1.0006001,-0.956479,-0.3264084,0.88420624,1.2631086,1.7274625,0.09688625,1.542478,1.6311812,0.48467684,-0.15284996,0.0924749,-0.023561282,-0.42010605,-0.57723427,0.1457887,0.50657445,0.052035857,1.6072246,0.94502366,1.4371749,1.3892194,1.4328349,0.6288058,0.48312873,0.9710454,1.3677539,0.36317307,1.4950609
Kedi-Part2\cat_118.wav,"[ 0.00259399  0.00537109  0.0022583  ... -0.00827026 -0.00631714
 -0.00253296]",16000,cat,,-0.31489125,0.3463868,0.7584293,1.181625,0.3287892,1.1224227,0.23768033,1.5387663,-0.01643734,0.93412244,-0.43575805,1.0068997,-0.589564,-0.6187619,-0.29610685,0.040024873,0.5287161,-0.10914932,-0.353983,-0.21437635,-0.3824468,-0.58393574,-0.5784968,-1.0695989,-0.3080608,1.182242,-0.4544391,0.2660066,0.7847045,1.3536613,0.38693324,0.7968228,-0.13000089,0.9769951,-0.41069245,0.29376945,-0.84638184,0.8118602,0.27440736,0.29268467,0.5662302,0.6662758,1.3536432,0.29531175,1.0506984,-0.3441424,1.6028621,-0.22208714,1.0727186,0.17241348,1.0993729,-0.85643643
Kus-Part2\Kus_150.wav,"[-0.06045532 -0.08737183 -0.10119629 ... -0.00308228 -0.00259399
 -0.00091553]",44100,bird,,0.3997848,0.13021646,-1.4884967,0.9309383,-1.9482577,-0.8513583,-2.7239988,-1.0531908,-0.939603,-2.4437985,-2.8407407,-1.3397684,-1.9773225,-0.78637123,-0.35754362,-0.4352852,0.58100337,0.14768545,-0.7451493,-0.13396275,-0.60792613,-0.09912164,-0.7946539,0.10959526,-0.69443977,0.73456544,-0.21607892,-0.20965534,-2.2062078,0.7082061,-0.6407461,-1.1934427,-1.4413726,-1.1096293,-0.475325,-1.7192446,-1.9234915,-0.75529677,-0.76904434,1.1374152,0.54310346,-0.93854064,0.7750577,-1.3826948,-0.35835332,-1.9454114,-0.8349395,-0.52277607,-1.578483,-1.9176013,-0.355614,-2.15996
Koyun\koyun_34.wav,"[-0.00254006  0.00703398 -0.00501592 ...  0.00123174  0.00080432
  0.00146706]",22255,baby sheep,,-1.9078312,0.69684035,-0.7882797,0.048154462,-0.09551408,-0.8865368,-0.5558062,-0.27370787,-0.6940767,-0.6102583,-0.7727921,-0.13014984,-0.056226645,-0.6259502,-0.21858099,-0.14384033,0.31810403,-0.19466265,-0.13485403,0.38070562,0.13850762,0.63496053,-0.6959898,0.26837164,-0.46598905,-0.52837604,-2.149011,0.571526,-0.5711962,0.19297165,-0.35958076,-0.670794,-0.4232322,-0.38910148,-0.1447711,-0.88972324,-0.61604995,-0.59464103,-0.48958752,-1.3386136,1.0122982,-0.25556895,-0.28916076,-0.48391822,-0.37674293,-0.40938652,-0.14453997,-0.4681257,-0.23833467,-0.5489266,0.08727287,0.23165676
Esek\esek_5.wav,"[3.0517578e-05 6.1035156e-05 6.1035156e-05 ... 3.0517578e-05 6.1035156e-05
 3.0517578e-05]",11025,donkey,,0.96139216,-0.7593695,0.28707513,0.0007576777,-0.28512344,0.38188487,0.041510247,0.02948732,0.52587223,-0.69939494,-0.024106652,-0.34233835,-0.056717623,2.171704,0.47491094,0.6374009,-0.51209664,1.772666,-0.53994,-0.65446025,-0.94616187,-0.32422572,0.09847722,-0.9526278,0.5440192,-0.39048043,0.88420624,0.19003247,-0.35718223,0.10452736,-0.934296,0.67555404,0.18338174,0.2120697,1.4777753,-1.4691468,0.071766034,-0.7802757,0.4910613,-0.9373792,0.052035857,-0.12772238,0.5343906,-1.9969573,0.8694649,0.18380298,0.98289436,0.9721809,-1.4259818,-0.096583985,-1.1270502,-0.46507382
Inek\inek_21.wav,"[-0.00384891 -0.00150307  0.00796352 ...  0.02780884  0.01197429
 -0.0729082 ]",8000,cow,,2.0535066,-0.86571455,0.52337974,-0.24884532,-0.038798474,-0.15644035,-0.064709775,-0.36947754,0.026217595,-0.44074342,-0.194462,0.27478853,0.25037447,-0.65425515,-0.059279617,-0.42265347,-1.3486934,0.045554098,-0.5044204,-0.73434395,-0.7010226,-0.9548399,-0.7110173,-0.8472208,-0.9011298,-0.68317044,1.3686708,-0.703187,-0.35718223,-0.896287,-0.934296,-1.2566026,-1.1215417,-1.3246735,-1.1560186,-1.0198404,-0.8722202,0.15119562,0.2360466,1.3511512,0.052035857,0.59720325,0.20097126,-0.27164912,-0.25401086,-0.2983471,-0.45604512,0.36628807,-0.46967077,-0.13976333,0.9520806,0.7375698
Esek\esek_2.wav,"[ 4.65918739e-04 -6.79161730e-06 -9.83136284e-04 ... -6.94272422e-04
  2.93272480e-04 -2.72855092e-04]",8000,donkey,,1.3308985,-1.1001909,0.58295095,-0.29667822,0.144981,0.19385104,0.20465285,-0.013326143,0.039038975,-0.42934617,-0.23085096,-0.103602186,0.023897257,1.555222,-0.99835396,-0.5667873,-1.1666847,-0.08603623,-1.1249334,-1.1410121,-0.63554287,-0.61189055,-0.4841278,0.1923638,-0.6315948,-0.86967087,0.88420624,-1.0282738,-0.35718223,-1.0951433,-0.37021896,0.4797996,0.19052798,0.84307534,-1.1368895,-0.34320694,0.3914981,-1.056116,0.1345621,-0.6195551,-0.3300469,0.45336965,-0.032802198,-0.8096505,0.88283396,0.95762277,0.6267016,-0.47759464,-0.8847195,-0.90091413,-0.288436,0.51149786
cats_dogs\cat_136.wav,"[ 0.00177002 -0.00283813 -0.0012207  ...  0.00079346  0.00079346
  0.00076294]",16000,cat,,0.6606409,-0.19390485,0.2967001,0.93696684,0.12432202,0.9388296,-0.08477516,1.2493333,0.39347893,0.7997359,0.2494731,0.8985726,0.13484986,0.9516027,1.2962068,0.3611084,0.8936245,1.1008935,-0.7664803,0.341694,0.7568967,-0.23125957,-0.4843534,-0.5625074,-0.030945437,-0.8770711,0.84472483,0.83763385,0.6606382,1.1847099,0.8052526,0.34250394,-0.41686603,1.4695586,0.08318997,0.4657494,-0.3133999,0.31409737,-0.4123338,0.020213638,-0.41989252,0.0070508076,0.68386185,-0.50881517,1.0176733,-0.29040626,1.3510525,-0.29642665,1.0900208,0.20729756,0.66503626,0.55791706
Koyun\koyun_34.wav,"[ 0.00285503 -0.00211543 -0.00314559 ...  0.00207448  0.002401
  0.00109639]",22255,baby sheep,,-1.9078312,0.69684035,-0.7882797,0.048154462,-0.09551408,-0.8865368,-0.5558062,-0.27370787,-0.6940767,-0.6102583,-0.7727921,-0.13014984,-0.056226645,-0.6259502,-0.21858099,-0.14384033,0.31810403,-0.19466265,-0.13485403,0.38070562,0.13850762,0.63496053,-0.6959898,0.26837164,-0.46598905,-0.52837604,-2.149011,0.571526,-0.5711962,0.19297165,-0.35958076,-0.670794,-0.4232322,-0.38910148,-0.1447711,-0.88972324,-0.61604995,-0.59464103,-0.48958752,-1.3386136,1.0122982,-0.25556895,-0.28916076,-0.48391822,-0.37674293,-0.40938652,-0.14453997,-0.4681257,-0.23833467,-0.5489266,0.08727287,0.23165676
Inek\inek_21.wav,"[-0.00208554 -0.00094747 -0.00073149 ... -0.10901192 -0.02307228
  0.03842412]",8000,cow,,2.0535066,-0.86571455,0.52337974,-0.24884532,-0.038798474,-0.15644035,-0.064709775,-0.36947754,0.026217595,-0.44074342,-0.194462,0.27478853,0.25037447,-0.65425515,-0.059279617,-0.42265347,-1.3486934,0.045554098,-0.5044204,-0.73434395,-0.7010226,-0.9548399,-0.7110173,-0.8472208,-0.9011298,-0.68317044,1.3686708,-0.703187,-0.35718223,-0.896287,-0.934296,-1.2566026,-1.1215417,-1.3246735,-1.1560186,-1.0198404,-0.8722202,0.15119562,0.2360466,1.3511512,0.052035857,0.59720325,0.20097126,-0.27164912,-0.25401086,-0.2983471,-0.45604512,0.36628807,-0.46967077,-0.13976333,0.9520806,0.7375698
Aslan\aslan_1.wav,[0.00814007 0.00214395 0.00889314 ... 0.00232738 0.0033374  0.00011412],22050,lion,,0.6210768,-0.56442916,2.5550597,0.4286891,0.35276392,2.3676114,1.6211036,-1.1059246,1.0939512,-1.0923113,1.7412623,-1.0805963,2.0482821,-0.54234517,-1.3208071,-0.5155358,-0.6375241,-0.005042414,0.40676555,-0.28058413,1.6265424,-0.16681215,0.21703188,0.05783468,-0.5887005,-0.78342456,0.34876677,-1.218118,2.5799234,-0.042012095,0.34391317,2.3671477,1.0938832,-0.9344926,0.3875599,-1.0478058,0.8868131,-1.2681605,0.72781724,0.9004675,0.28526285,1.8681339,0.7378935,0.36462653,1.454253,1.3583052,-2.2266846,1.213325,-0.8670988,1.1757239,-0.7570185,2.1156838
Kurbaga\kurbaga_3.wav,"[-4.49595890e-05  2.08663103e-03 -2.78886300e-03 ...  1.48326692e-05
 -3.80330848e-04 -1.02955615e-03]",11025,frog,,-1.6094273,-0.8201193,0.5221434,0.024814157,0.1519114,0.13121095,1.0274494,-0.11825553,-0.7906555,-0.09455754,-0.13413449,-0.3568851,0.07894468,3.9297097,-0.3998656,-0.055611998,-0.6915616,-0.44452477,-1.3796422,1.8991982,-1.2304341,2.3219655,-0.877015,-1.0901406,-0.13468158,-0.9823767,0.88420624,-0.4747983,0.2195266,-0.33219686,-0.35350364,-0.45228902,1.8250759,-0.6531409,-0.7890884,-0.36871123,-0.64815027,-0.8807464,-0.40736365,-2.9356253,-0.024909941,0.47232097,0.5067577,0.27352813,0.8706304,1.1536092,0.26749542,-1.8140007,-0.4309681,-0.42758358,-0.38911548,0.7018624
Maymun\maymun_22.wav,"[-0.00087345 -0.00121898  0.00361349 ...  0.0015873   0.00090168
 -0.00165512]",44100,monkey,,-1.2687286,0.4699263,0.5686913,-1.4666498,1.4971658,-0.38082376,1.3774561,-0.46675065,2.1044967,-1.0172584,0.83133644,-0.2602744,0.25327915,0.23494446,2.0984986,-0.42029983,2.3000753,1.4672927,0.17451017,0.84202373,-0.3473591,1.7787502,-0.071532905,-0.58778393,-0.2995395,-0.56142944,-1.0943873,0.53513473,0.6614082,-0.3803073,2.7281716,-0.36093393,0.8926189,-0.62541395,1.8962483,-0.8937123,0.0042015314,-0.47571298,-0.099016406,-0.8210531,0.052035857,0.6738054,-1.7355531,1.4371749,-0.102064386,1.4328349,-0.63591254,1.6393342,-0.5424559,1.6956223,-0.017103493,0.31986037
Tavuk\tavuk_18.wav,"[ 0.00345927 -0.00070317 -0.00401322 ...  0.00149299 -0.00065047
 -0.00060536]",22050,chicken,,0.6086058,-0.6047772,0.40977883,-0.1471813,-0.26602605,-0.07830629,0.13560489,-0.7664885,-0.060592722,0.23003191,0.6137311,1.139105,0.6684116,2.8080266,0.8742411,-0.08798738,-0.9946009,1.6289911,-0.8614283,-1.3657063,1.3485439,-0.7663408,-0.163071,0.3402713,1.5024483,-0.0088550355,0.88420624,-0.047039714,-0.35718223,-0.11772419,0.24048378,-0.48969096,-0.32057968,-1.3000801,-1.1560186,0.18176411,0.84023005,1.6625686,0.80228925,-1.6468349,0.052035857,0.15022792,0.26590303,-1.6281292,-0.13332932,0.3850279,-2.0123127,0.29904294,0.27182734,0.6864569,1.5759126,1.6891772
